tax_change
-0.38377582379885394
-0.38377582379885394
-0.38377582379885394
-10.136292454620955
-10.136292454620955
-0.38377582379885394
-0.38377582379885394
-0.028858146315040696
20.756173604112977
17.57017978888776
17.57017978888776
17.57017978888776
-0.028858146315040696
-0.028858146315040696
38.964292036524064
38.964292036524064
38.964292036524064
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-155.96747182164077
-155.96747182164077
12.360900568072777
12.360900568072777
-0.028858146315040696
-0.028858146315040696
-384.9780830047192
-384.9780830047192
-384.9780830047192
-0.028858146315040696
-13.850326304795074
-13.850326304795074
-13.850326304795074
-0.38377582379885394
-0.38377582379885394
1.5102011507972812
-197.28172317621053
-197.28172317621053
-0.028858146315040696
-197.28172317621053
-1.6999714672887536
-1.6999714672887536
-393.371439563346
-393.371439563346
-393.371439563346
-393.371439563346
-0.028858146315040696
-345.6321863281004
-345.6321863281004
-345.6321863281004
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
59.21864590410599
59.21864590410599
32.44326112866358
32.44326112866358
27.591784015511873
27.591784015511873
-0.028858146315040696
-10.968478820283838
-10.968478820283838
-10.968478820283838
-10.968478820283838
-126.60527350275072
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
0
0
0
0
0
-215.52931440502283
-215.52931440502283
-215.52931440502283
-215.52931440502283
-10.480877308338862
-10.480877308338862
-10.480877308338862
-10.480877308338862
-31.700383405413856
-31.700383405413856
-31.700383405413856
-10.443547679605691
-10.443547679605691
-10.443547679605691
-0.028858146315040696
-0.028858146315040696
-313.1723293911002
-313.1723293911002
-313.1723293911002
-313.1723293911002
-178.77386011892915
-178.77386011892915
-326.63361161366885
-326.63361161366885
-326.63361161366885
-92.97055452312058
16.477843728048683
16.477843728048683
-255.0263063490361
-255.0263063490361
32.05142752090845
-0.028858146315040696
-0.028858146315040696
38.55311348827951
55.3383859863309
55.3383859863309
55.3383859863309
55.3383859863309
5.107064619093198
-323.7952933511332
-323.7952933511332
19.288474668110215
19.288474668110215
17.644205588091477
17.644205588091477
-0.028858146315040696
-0.028858146315040696
-0.028858146315040696
-143.96386595420304
-143.96386595420304
-372.8653419012049
-372.8653419012049
-108.8517066699011
-108.8517066699011
-108.8517066699011
